Date,Open,High,Low,Adj Close,Volume
2008-09-23,154.12,165.4,154.12,155.34,3441855.82
2008-09-24,156.11,161.15,148.73,153.63,8564517.94
2008-09-25,153.64,155.09,144.58,148.31,17548150.16
2008-09-26,150.82,150.82,143.53,145.68,4893647.56
2008-09-29,146.24,146.24,131.85,133.58,6473393.14
2008-09-30,127.54,145.79,127.11,143.4,9737263.72
2008-10-01,144.26,147.56,139.04,144.73,6983129.22
2008-10-03,143.26,143.26,138.39,141.66,4841615.66
2008-10-06,140.31,140.31,129.27,133.36,6826555.5
2008-10-07,135.98,143.27,121.95,124.08,10309605.18
2008-10-08,119.57,121.29,109.45,117.77,9632837.92
2008-10-10,116.34,118.5,103.5,113.07,15946166.86
2008-10-13,113.75,129.89,113.07,123.42,16089994.9
2008-10-14,129.05,133.45,125.25,127.7,8615459.08
2008-10-15,126.04,126.83,115.33,117.01,6160222.46
2008-10-16,113.11,113.91,100.8,106.64,9320020.0
2008-10-17,107.72,113.98,95.88,97.78,11306305.88
2008-10-20,107.0,108.8,98.08,105.86,14403990.06
2008-10-21,116.0,122.36,106.3,120.46,13698287.3
2008-10-22,119.57,119.57,110.12,117.78,6986322.64
2008-10-23,113.03,126.69,108.0,117.91,12185273.42
2008-10-24,108.53,115.57,94.8,107.48,9840032.5
2008-10-27,103.63,111.6,89.49,107.02,10411687.0
2008-10-28,110.12,118.48,109.88,116.4,772485.5
2008-10-29,121.76,124.58,114.88,117.16,12642142.0
2008-10-31,123.27,128.91,114.77,116.45,11973323.96
2008-11-03,121.32,126.31,114.19,118.6,8691546.78
2008-11-04,129.25,129.25,106.16,110.17,10873105.38
2008-11-05,111.57,118.92,108.33,109.72,10654575.62
